id,subSite,siteCode,siteName,typeSite,numberOfPeople,penaltyRate,workDate,workingPeople,,
1727,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,2/8/2025,15,,
1728,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,2/9/2025,15,,
1729,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,2/10/2025,30,,
1730,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,2/11/2025,30,,
1731,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,2/12/2025,15,,
1732,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,13/2/2025,30,,
1733,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,14/2/2025,30,,
1734,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,15/2/2025,15,,
1735,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,16/2/2025,15,,
1736,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,17/2/2025,30,,
1737,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,18/2/2025,30,,
1738,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,19/2/2025,30,,
1739,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,20/2/2025,30,,
1740,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,21/2/2025,30,,
1741,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,22/2/2025,15,,
1742,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,23/2/2025,15,,
1743,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,24/2/2025,30,,
1744,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,25/2/2025,30,,
1745,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,26/2/2025,30,,
1746,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,27/2/2025,30,,
1747,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,28/2/2025,30,,
1748,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/1/2025,18,,
1749,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/2/2025,18,,
1750,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/3/2025,36,,
1751,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/4/2025,36,,
1752,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/5/2025,36,,
1753,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/6/2025,36,,
1754,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/7/2025,36,,
1755,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/8/2025,18,,
1756,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/9/2025,18,,
1757,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/10/2025,36,,
1758,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/11/2025,36,,
1759,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,2/12/2025,18,,
1760,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,13/2/2025,36,,
1761,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,14/2/2025,36,,
1762,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,15/2/2025,18,,
1763,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,16/2/2025,18,,
1764,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,17/2/2025,36,,
1765,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,18/2/2025,36,,
1766,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,19/2/2025,36,,
1767,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,20/2/2025,36,,
1768,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,21/2/2025,36,,
1769,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,22/2/2025,18,,
1770,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,23/2/2025,18,,
1771,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,24/2/2025,36,,
1772,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,25/2/2025,36,,
1773,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,26/2/2025,36,,
1774,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,27/2/2025,36,,
1775,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,28/2/2025,36,,
1776,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/1/2025,11,,
1777,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/2/2025,11,,
1778,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/3/2025,11,,
1779,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/4/2025,11,,
1780,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/5/2025,11,,
1781,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/6/2025,11,,
1782,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/7/2025,11,,
1783,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/8/2025,11,,
1784,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/9/2025,11,,
1785,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/10/2025,11,,
1786,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/11/2025,11,,
1787,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,2/12/2025,11,,
1788,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,13/2/2025,11,,
1789,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,14/2/2025,11,,
1790,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,15/2/2025,11,,
1791,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,16/2/2025,11,,
1792,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,17/2/2025,11,,
1793,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,18/2/2025,11,,
1794,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,19/2/2025,11,,
1795,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,20/2/2025,11,,
1796,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,21/2/2025,11,,
1797,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,22/2/2025,11,,
1798,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,23/2/2025,11,,
1799,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,24/2/2025,11,,
1800,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,25/2/2025,11,,
1801,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,26/2/2025,11,,
1802,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,27/2/2025,11,,
1803,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,28/2/2025,11,,
1804,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/1/2025,4,,
1805,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/2/2025,0,,
1806,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/3/2025,4,,
1807,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/4/2025,4,,
1808,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/5/2025,4,,
1809,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/6/2025,4,,
1810,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/7/2025,4,,
1811,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/8/2025,4,,
1812,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/9/2025,0,,
1813,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/10/2025,4,,
1814,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/11/2025,4,,
1815,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,2/12/2025,0,,
1816,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,13/2/2025,4,,
1817,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,14/2/2025,4,,
1818,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,15/2/2025,4,,
1819,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,16/2/2025,0,,
1820,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,17/2/2025,4,,
1821,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,18/2/2025,4,,
1822,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,19/2/2025,4,,
1823,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,20/2/2025,4,,
1824,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,21/2/2025,4,,
1825,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,22/2/2025,4,,
1826,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,23/2/2025,0,,
1827,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,24/2/2025,4,,
1828,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,25/2/2025,4,,
1829,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,26/2/2025,4,,
1830,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,27/2/2025,4,,
1831,68LML0001,68LML0001,AGC,ชดแรงภายในวัน,4,657,28/2/2025,4,,
1832,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/1/2025,21,,
1833,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/2/2025,0,,
1834,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/3/2025,21,,
1835,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/4/2025,21,,
1836,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/5/2025,21,,
1837,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/6/2025,21,,
1838,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/7/2025,21,,
1839,67LML0018,67LML0018,Wellgrow - ดูแลสวน,ชดแรงภายในเดือน,21,354,2/8/2025,21,,
